hasPeak.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	group	pathway_id	Pathway_Name	Gene_Found	Gene_Pathway	Percentage	pvalue	pvalueAdj	geneIds
TRUE	FALSE	TRUE	TRUE	11	00680	Methane metabolism	2	23	0.09	0.0111736809453374	0.202722497151121	AN0034.2/AN0567.2
TRUE	FALSE	TRUE	TRUE	11	00310	Lysine degradation	2	25	0.08	0.0140606446339775	0.205617681388606	AN8657.2/AN8825.2
TRUE	FALSE	TRUE	TRUE	11	04933	AGE-RAGE signaling pathway in diabetic complications	1	10	0.1	0.0173688826551832	0.205617681388606	AN0182.2
TRUE	FALSE	TRUE	TRUE	11	00513	Various types of N-glycan biosynthesis	2	28	0.07	0.0191052032017315	0.205617681388606	AN3733.2/AN4716.2
TRUE	FALSE	TRUE	TRUE	11	00520	Amino sugar and nucleotide sugar metabolism	3	55	0.05	0.0246028548922529	0.223183040808294	AN0667.2/AN5077.2/AN7032.2
TRUE	FALSE	TRUE	TRUE	11	00360	Phenylalanine metabolism	2	33	0.06	0.0294294570608353	0.230815690346784	AN1140.2/AN2662.2
TRUE	FALSE	TRUE	TRUE	11	04011	MAPK signaling pathway - yeast	3	61	0.05	0.0341407277630536	0.230815690346784	AN1025.2/AN6892.2/AN7698.2
TRUE	FALSE	TRUE	TRUE	11	00620	Pyruvate metabolism	2	40	0.05	0.0478256408052137	0.230815690346784	AN0628.2/AN4424.2
TRUE	TRUE	FALSE	FALSE	12	04070	Phosphatidylinositol signaling system	2	16	0.12	2.11715794736179e-05	0.00268879059314947	AN4278.2/AN5797.2
TRUE	TRUE	FALSE	FALSE	12	00565	Ether lipid metabolism	1	14	0.07	0.00117936036906303	0.0645768983683347	AN4154.2
TRUE	TRUE	FALSE	FALSE	12	04111	Cell cycle - yeast	2	73	0.03	0.0019563891166099	0.0645768983683347	AN4279.2/AN6359.2
TRUE	TRUE	FALSE	FALSE	12	00030	Pentose phosphate pathway	1	26	0.04	0.00406783611769037	0.0645768983683347	AN3169.2
TRUE	TRUE	FALSE	FALSE	12	00562	Inositol phosphate metabolism	1	26	0.04	0.00406783611769037	0.0645768983683347	AN4278.2
TRUE	TRUE	FALSE	FALSE	12	03420	Nucleotide excision repair	1	36	0.03	0.00766156448723061	0.0708875749523346	AN3890.2
TRUE	TRUE	FALSE	FALSE	12	04120	Ubiquitin mediated proteolysis	1	50	0.02	0.0143140018215895	0.082339001018107	AN6359.2
TRUE	TRUE	FALSE	FALSE	12	04011	MAPK signaling pathway - yeast	1	61	0.02	0.0207284021378668	0.0940181096967531	AN4278.2
TRUE	TRUE	FALSE	FALSE	12	00230	Purine metabolism	1	80	0.01	0.0339404930244776	0.105995971442118	AN3169.2
TRUE	TRUE	FALSE	FALSE	12	00190	Oxidative phosphorylation	1	84	0.01	0.0370287447011514	0.105995971442118	AN2315.2
TRUE	TRUE	FALSE	TRUE	13	01100	Metabolic pathways	57	904	0.06	4.8916480570496e-06	0.000621239303245299	AN0179.2/AN0259.2/AN0260.2/AN0321.2/AN0593.2/AN0896.2/AN0929.2/AN0942.2/AN1198.2/AN1357.2/AN1673.2/AN1769.2/AN1899.2/AN1990.2/AN2243.2/AN2284.2/AN2311.2/AN2332.2/AN2436.2/AN2463.2/AN3031.2/AN3223.2/AN3591.2/AN3741.2/AN3748.2/AN3829.2/AN4234.2/AN4332.2/AN4397.2/AN4443.2/AN5130.2/AN5599.2/AN5635.2/AN5644.2/AN5725.2/AN5746.2/AN5812.2/AN5907.2/AN6032.2/AN6037.2/AN6338.2/AN6346.2/AN6499.2/AN6653.2/AN6712.2/AN6752.2/AN7008.2/AN7666.2/AN7691.2/AN8009.2/AN8010.2/AN8231.2/AN8639.2/AN8689.2/AN8790.2/AN9094.2/AN9102.2
TRUE	TRUE	FALSE	TRUE	13	00590	Arachidonic acid metabolism	2	4	0.5	0.000632346343451858	0.040153992809193	AN2846.2/AN5812.2
TRUE	TRUE	FALSE	TRUE	13	00750	Vitamin B6 metabolism	2	6	0.33	0.00290401084015344	0.0963199151638403	AN3031.2/AN7725.2
TRUE	TRUE	FALSE	TRUE	13	00906	Carotenoid biosynthesis	1	2	0.5	0.00303369811539655	0.0963199151638403	AN5644.2
TRUE	TRUE	FALSE	TRUE	13	01110	Biosynthesis of secondary metabolites	27	358	0.08	0.00387763457126501	0.0984919181101311	AN0259.2/AN0896.2/AN1198.2/AN1671.2/AN1673.2/AN2284.2/AN2311.2/AN2332.2/AN2436.2/AN3031.2/AN3223.2/AN3741.2/AN3748.2/AN4443.2/AN5130.2/AN5599.2/AN5746.2/AN5907.2/AN6037.2/AN6338.2/AN6346.2/AN6499.2/AN6653.2/AN6712.2/AN6752.2/AN7691.2/AN8689.2
TRUE	TRUE	FALSE	TRUE	13	04146	Peroxisome	7	52	0.13	0.00585711396583706	0.123975578943551	AN0241.2/AN1014.2/AN1059.2/AN1262.2/AN2529.2/AN3687.2/AN6752.2
TRUE	TRUE	FALSE	TRUE	13	00564	Glycerophospholipid metabolism	6	43	0.14	0.00734619612657197	0.133280986867806	AN0929.2/AN1357.2/AN1671.2/AN5599.2/AN6712.2/AN7691.2
TRUE	TRUE	FALSE	TRUE	13	00440	Phosphonate and phosphinate metabolism	1	3	0.33	0.00876269749183033	0.139107822682807	AN1357.2
TRUE	TRUE	FALSE	TRUE	13	01130	Biosynthesis of antibiotics	21	270	0.08	0.0102989213812166	0.145222182148385	AN0259.2/AN0896.2/AN1198.2/AN1673.2/AN1769.2/AN1990.2/AN2311.2/AN2332.2/AN2436.2/AN3223.2/AN3741.2/AN4234.2/AN5565.2/AN5746.2/AN5907.2/AN6037.2/AN6338.2/AN6346.2/AN6499.2/AN8689.2/AN9094.2
TRUE	TRUE	FALSE	TRUE	13	01200	Carbon metabolism	11	111	0.1	0.012053573084791	0.145222182148385	AN0896.2/AN1198.2/AN2332.2/AN3223.2/AN3591.2/AN5746.2/AN5907.2/AN6037.2/AN6499.2/AN6653.2/AN8689.2
TRUE	TRUE	FALSE	TRUE	13	00130	Ubiquinone and other terpenoid-quinone biosynthesis	2	10	0.2	0.0147251034415549	0.145222182148385	AN1899.2/AN6338.2
TRUE	TRUE	FALSE	TRUE	13	04933	AGE-RAGE signaling pathway in diabetic complications	2	10	0.2	0.0147251034415549	0.145222182148385	AN0106.2/AN4668.2
TRUE	TRUE	FALSE	TRUE	13	04011	MAPK signaling pathway - yeast	7	61	0.11	0.0148935744859614	0.145222182148385	AN0931.2/AN2269.2/AN3422.2/AN4501.2/AN4668.2/AN7252.2/AN7743.2
TRUE	TRUE	FALSE	TRUE	13	00020	Citrate cycle (TCA cycle)	4	28	0.14	0.0160087444887983	0.145222182148385	AN0896.2/AN2332.2/AN2436.2/AN6499.2
TRUE	TRUE	FALSE	TRUE	13	04130	SNARE interactions in vesicular transport	2	11	0.18	0.0194200074087174	0.164422729393807	AN8769.2/AN9526.2
TRUE	TRUE	FALSE	TRUE	13	04136	Autophagy - other	3	20	0.15	0.0210484022659852	0.167071692986257	AN0127.2/AN1760.2/AN5131.2
TRUE	TRUE	FALSE	TRUE	13	04139	Mitophagy - yeast	4	31	0.13	0.024156785924378	0.180465400729177	AN0931.2/AN4668.2/AN5131.2/AN5588.2
TRUE	TRUE	FALSE	TRUE	13	00051	Fructose and mannose metabolism	5	43	0.12	0.026419396113876	0.186403517025681	AN0942.2/AN3223.2/AN3740.2/AN5907.2/AN8689.2
TRUE	TRUE	FALSE	TRUE	13	00300	Lysine biosynthesis	2	13	0.15	0.0309816259192251	0.204449155044691	AN1990.2/AN6338.2
TRUE	TRUE	FALSE	TRUE	13	00350	Tyrosine metabolism	5	45	0.11	0.0321967173298726	0.204449155044691	AN1899.2/AN3741.2/AN3829.2/AN6338.2/AN9425.2
TRUE	TRUE	FALSE	TRUE	13	00010	Glycolysis / Gluconeogenesis	5	46	0.11	0.0353673591233134	0.207184144091943	AN3223.2/AN3741.2/AN5746.2/AN6037.2/AN8689.2
TRUE	TRUE	FALSE	TRUE	13	00565	Ether lipid metabolism	2	14	0.14	0.0378376979058819	0.207184144091943	AN6712.2/AN7691.2
TRUE	TRUE	FALSE	TRUE	13	00730	Thiamine metabolism	2	14	0.14	0.0378376979058819	0.207184144091943	AN0259.2/AN8009.2
TRUE	TRUE	FALSE	TRUE	13	00592	alpha-Linolenic acid metabolism	1	6	0.17	0.0391529091197373	0.207184144091943	AN6752.2
TRUE	TRUE	TRUE	FALSE	14	00010	Glycolysis / Gluconeogenesis	1	46	0.02	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	00051	Fructose and mannose metabolism	1	43	0.02	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	00562	Inositol phosphate metabolism	1	26	0.04	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01100	Metabolic pathways	1	904	0	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01110	Biosynthesis of secondary metabolites	1	358	0	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01130	Biosynthesis of antibiotics	1	270	0	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01200	Carbon metabolism	1	111	0.01	0	0	AN5908.2
TRUE	TRUE	TRUE	FALSE	14	01230	Biosynthesis of amino acids	1	127	0.01	0	0	AN5908.2
TRUE	TRUE	TRUE	TRUE	15	00472	D-Arginine and D-ornithine metabolism	1	1	1	0	0	AN0174.2
TRUE	TRUE	TRUE	TRUE	15	01100	Metabolic pathways	188	904	0.21	4.91461085758171e-12	3.12077789456439e-10	AN0067.2/AN0121.2/AN0174.2/AN0252.2/AN0270.2/AN0285.2/AN0299.2/AN0423.2/AN0443.2/AN0554.2/AN0565.2/AN0640.2/AN0654.2/AN0664.2/AN0688.2/AN0787.2/AN0797.2/AN0802.2/AN1015.2/AN1102.2/AN1165.2/AN1342.2/AN1403.2/AN1409.2/AN1416.2/AN1418.2/AN1430.2/AN1502.2/AN1624.2/AN1713.2/AN1733.2/AN1743.2/AN1752.2/AN1778.2/AN1854.2/AN1895.2/AN1896.2/AN1897.2/AN1918.2/AN1989.2/AN1993.2/AN2017.2/AN2114.2/AN2135.2/AN2154.2/AN2248.2/AN2336.2/AN2435.2/AN2508.2/AN2526.2/AN2532.2/AN2623.2/AN2793.2/AN2828.2/AN2851.2/AN2860.2/AN2875.2/AN2900.2/AN2901.2/AN2914.2/AN2916.2/AN2998.2/AN2999.2/AN3067.2/AN3150.2/AN3177.2/AN3184.2/AN3188.2/AN3201.2/AN3222.2/AN3308.2/AN3431.2/AN3432.2/AN3456.2/AN3586.2/AN3593.2/AN3626.2/AN3641.2/AN3869.2/AN3894.2/AN3901.2/AN3916.2/AN4042.2/AN4055.2/AN4081.2/AN4102.2/AN4159.2/AN4219.2/AN4245.2/AN4255.2/AN4294.2/AN4323.2/AN4348.2/AN4353.2/AN4376.2/AN4388.2/AN4439.2/AN4462.2/AN4532.2/AN4603.2/AN4769.2/AN4778.2/AN4829.2/AN4843.2/AN4871.2/AN4956.2/AN4957.2/AN5077.2/AN5134.2/AN5159.2/AN5200.2/AN5210.2/AN5447.2/AN5523.2/AN5525.2/AN5566.2/AN5585.2/AN5589.2/AN5604.2/AN5626.2/AN5634.2/AN5646.2/AN5652.2/AN5690.2/AN5749.2/AN5830.2/AN5833.2/AN5886.2/AN5888.2/AN5909.2/AN5939.2/AN5986.2/AN5999.2/AN6014.2/AN6035.2/AN6048.2/AN6126.2/AN6127.2/AN6159.2/AN6182.2/AN6209.2/AN6525.2/AN6541.2/AN6558.2/AN6643.2/AN6650.2/AN6824.2/AN6857.2/AN6866.2/AN7028.2/AN7146.2/AN7193.2/AN7334.2/AN7387.2/AN7388.2/AN7429.2/AN7451.2/AN7469.2/AN7564.2/AN7588.2/AN7600.2/AN7873.2/AN7878.2/AN7880.2/AN8078.2/AN8117.2/AN8118.2/AN8121.2/AN8138.2/AN8188.2/AN8277.2/AN8280.2/AN8546.2/AN8566.2/AN8707.2/AN8793.2/AN8843.2/AN8859.2/AN8866.2/AN8953.2/AN8977.2/AN9064.2/AN9083.2/AN9106.2/AN9107.2/AN9148.2/AN9157.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	04011	MAPK signaling pathway - yeast	29	61	0.48	5.22002400380873e-08	2.20981016161236e-06	AN0351.2/AN1017.2/AN1339.2/AN1800.2/AN2005.2/AN2067.2/AN2290.2/AN2522.2/AN2742.2/AN2911.2/AN2984.2/AN3719.2/AN3729.2/AN3941.2/AN4189.2/AN4544.2/AN5660.2/AN5740.2/AN5744.2/AN5757.2/AN5822.2/AN5893.2/AN5918.2/AN6982.2/AN7030.2/AN7487.2/AN8553.2/AN8676.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	04933	AGE-RAGE signaling pathway in diabetic complications	7	10	0.7	5.36498555207867e-05	0.00170338291278498	AN0664.2/AN1017.2/AN3719.2/AN4743.2/AN5457.2/AN5832.2/AN7487.2
TRUE	TRUE	TRUE	TRUE	15	01110	Biosynthesis of secondary metabolites	85	358	0.24	0.000115620254508662	0.00293675446452001	AN0121.2/AN0285.2/AN0351.2/AN0554.2/AN0654.2/AN0688.2/AN0797.2/AN0802.2/AN1015.2/AN1342.2/AN1396.2/AN1403.2/AN1409.2/AN1713.2/AN1743.2/AN1778.2/AN1918.2/AN1993.2/AN2154.2/AN2336.2/AN2435.2/AN2526.2/AN2532.2/AN2793.2/AN2828.2/AN2860.2/AN2875.2/AN2901.2/AN2914.2/AN2916.2/AN2999.2/AN3177.2/AN3184.2/AN3188.2/AN3432.2/AN3456.2/AN3586.2/AN3626.2/AN3641.2/AN3869.2/AN4102.2/AN4255.2/AN4323.2/AN4348.2/AN4778.2/AN4956.2/AN5134.2/AN5159.2/AN5210.2/AN5447.2/AN5525.2/AN5604.2/AN5626.2/AN5634.2/AN5646.2/AN5690.2/AN5749.2/AN5886.2/AN5918.2/AN5939.2/AN6048.2/AN6126.2/AN6209.2/AN6541.2/AN6650.2/AN6866.2/AN7146.2/AN7334.2/AN7387.2/AN7388.2/AN7469.2/AN7564.2/AN7588.2/AN7878.2/AN8117.2/AN8121.2/AN8277.2/AN8546.2/AN8553.2/AN8707.2/AN8793.2/AN8843.2/AN8859.2/AN8977.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00511	Other glycan degradation	6	9	0.67	0.000228464499551725	0.00483583190717819	AN1502.2/AN1742.2/AN2936.2/AN3201.2/AN3368.2/AN8149.2
TRUE	TRUE	TRUE	TRUE	15	00250	Alanine, aspartate and glutamate metabolism	14	33	0.42	0.000429075867404792	0.00778466216577266	AN0565.2/AN1342.2/AN1733.2/AN1993.2/AN2248.2/AN2914.2/AN4159.2/AN4376.2/AN5134.2/AN5447.2/AN5999.2/AN6048.2/AN6209.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	01130	Biosynthesis of antibiotics	65	270	0.24	0.00118195100131916	0.0187634721459417	AN0174.2/AN0285.2/AN0554.2/AN0654.2/AN0688.2/AN1342.2/AN1409.2/AN1428.2/AN1918.2/AN1993.2/AN2002.2/AN2435.2/AN2526.2/AN2623.2/AN2860.2/AN2875.2/AN2901.2/AN2914.2/AN2916.2/AN2999.2/AN3184.2/AN3432.2/AN3456.2/AN3641.2/AN3869.2/AN3894.2/AN4042.2/AN4255.2/AN4294.2/AN4323.2/AN4348.2/AN4769.2/AN4956.2/AN5134.2/AN5159.2/AN5210.2/AN5525.2/AN5585.2/AN5604.2/AN5626.2/AN5646.2/AN5749.2/AN5918.2/AN6048.2/AN6126.2/AN6209.2/AN6528.2/AN6541.2/AN6650.2/AN6866.2/AN7146.2/AN7387.2/AN7564.2/AN7588.2/AN7878.2/AN8121.2/AN8277.2/AN8553.2/AN8707.2/AN8793.2/AN8859.2/AN8866.2/AN8977.2/AN9148.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00520	Amino sugar and nucleotide sugar metabolism	19	55	0.35	0.00150510847398345	0.0212387529106554	AN0299.2/AN1277.2/AN1416.2/AN1418.2/AN1428.2/AN1502.2/AN1555.2/AN1571.2/AN2523.2/AN4255.2/AN4566.2/AN4871.2/AN4957.2/AN5077.2/AN6182.2/AN6317.2/AN6318.2/AN6366.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	04146	Peroxisome	18	52	0.35	0.00186691198100003	0.0237097821587004	AN0174.2/AN1342.2/AN2999.2/AN3412.2/AN3869.2/AN4056.2/AN4280.2/AN4353.2/AN4899.2/AN5646.2/AN5681.2/AN5918.2/AN5991.2/AN6014.2/AN6279.2/AN8280.2/AN8553.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00061	Fatty acid biosynthesis	7	15	0.47	0.00304463460001386	0.0351516903819782	AN4294.2/AN6014.2/AN6126.2/AN7873.2/AN7880.2/AN8280.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	00220	Arginine biosynthesis	8	20	0.4	0.00701115094066096	0.0727944056312516	AN1993.2/AN2901.2/AN2914.2/AN4159.2/AN4376.2/AN5749.2/AN6048.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	01200	Carbon metabolism	30	111	0.27	0.00791395053866329	0.0727944056312516	AN0285.2/AN0688.2/AN1342.2/AN1409.2/AN1918.2/AN1993.2/AN2875.2/AN2916.2/AN2999.2/AN3641.2/AN4255.2/AN4462.2/AN5210.2/AN5525.2/AN5604.2/AN5626.2/AN5634.2/AN5918.2/AN6048.2/AN6525.2/AN6650.2/AN6933.2/AN7588.2/AN8277.2/AN8553.2/AN8707.2/AN8793.2/AN8866.2/AN8977.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00052	Galactose metabolism	11	31	0.35	0.00802458014832695	0.0727944056312516	AN2017.2/AN3184.2/AN3201.2/AN3432.2/AN4255.2/AN4843.2/AN4957.2/AN6182.2/AN8138.2/AN8953.2/AN9148.2
TRUE	TRUE	TRUE	TRUE	15	00565	Ether lipid metabolism	6	14	0.43	0.00880532075395334	0.0735413148519531	AN1713.2/AN2336.2/AN4778.2/AN5159.2/AN7334.2/AN8546.2
TRUE	TRUE	TRUE	TRUE	15	01210	2-Oxocarboxylic acid metabolism	14	43	0.33	0.00926504754040353	0.0735413148519531	AN1993.2/AN2526.2/AN2793.2/AN2999.2/AN3894.2/AN4323.2/AN4956.2/AN5525.2/AN5749.2/AN5886.2/AN6048.2/AN6650.2/AN7878.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	01212	Fatty acid metabolism	12	36	0.33	0.0112101122599836	0.0813100591157352	AN1037.2/AN1409.2/AN4294.2/AN5646.2/AN6014.2/AN6126.2/AN6731.2/AN7873.2/AN7880.2/AN8117.2/AN8280.2/AN9408.2
TRUE	TRUE	TRUE	TRUE	15	00630	Glyoxylate and dicarboxylate metabolism	13	40	0.32	0.0115242603471121	0.0813100591157352	AN0495.2/AN1342.2/AN1409.2/AN4159.2/AN4348.2/AN5525.2/AN5626.2/AN5634.2/AN5918.2/AN6525.2/AN6650.2/AN8553.2/AN9339.2
TRUE	TRUE	TRUE	TRUE	15	00261	Monobactam biosynthesis	2	4	0.5	0.0240320768873866	0.148855666385904	AN4769.2/AN8859.2
TRUE	TRUE	TRUE	TRUE	15	00591	Linoleic acid metabolism	2	4	0.5	0.0240320768873866	0.148855666385904	AN1713.2/AN5028.2
TRUE	TRUE	TRUE	TRUE	15	00600	Sphingolipid metabolism	8	24	0.33	0.0263133860126485	0.148855666385904	AN0640.2/AN1102.2/AN1165.2/AN1989.2/AN3201.2/AN4245.2/AN6847.2/AN8138.2
TRUE	TRUE	TRUE	TRUE	15	00020	Citrate cycle (TCA cycle)	9	28	0.32	0.027567681345347	0.148855666385904	AN1918.2/AN2435.2/AN2916.2/AN2999.2/AN4462.2/AN5525.2/AN6650.2/AN8707.2/AN8793.2
TRUE	TRUE	TRUE	TRUE	15	00620	Pyruvate metabolism	12	40	0.3	0.0276821810587365	0.148855666385904	AN0554.2/AN1409.2/AN1918.2/AN3901.2/AN4462.2/AN5210.2/AN5626.2/AN6126.2/AN6840.2/AN6933.2/AN8707.2/AN8744.2
TRUE	TRUE	TRUE	TRUE	15	00430	Taurine and hypotaurine metabolism	3	7	0.43	0.0285131994035358	0.148855666385904	AN4081.2/AN5447.2/AN7451.2
TRUE	TRUE	TRUE	TRUE	15	01230	Biosynthesis of amino acids	31	127	0.24	0.0293022965326583	0.148855666385904	AN0688.2/AN0797.2/AN1993.2/AN2526.2/AN2793.2/AN2875.2/AN2901.2/AN2914.2/AN2999.2/AN3456.2/AN3894.2/AN4159.2/AN4323.2/AN4462.2/AN4956.2/AN5134.2/AN5210.2/AN5525.2/AN5749.2/AN5886.2/AN6048.2/AN6650.2/AN6866.2/AN7387.2/AN7564.2/AN7588.2/AN7878.2/AN8277.2/AN8843.2/AN8859.2/AN8866.2
TRUE	TRUE	TRUE	TRUE	15	00561	Glycerolipid metabolism	10	33	0.3	0.0350853009412294	0.17137820075139	AN0554.2/AN0802.2/AN1713.2/AN2860.2/AN3916.2/AN5589.2/AN5986.2/AN6159.2/AN8138.2/AN9106.2
TRUE	TRUE	TRUE	TRUE	15	01501	beta-Lactam resistance	1	2	0.5	0.0367399634594706	0.17281390219825	AN1416.2
TRUE	TRUE	TRUE	TRUE	15	00053	Ascorbate and aldarate metabolism	3	8	0.38	0.0484711342162122	0.198262383899236	AN0554.2/AN5985.2/AN8977.2
TRUE	TRUE	TRUE	TRUE	15	02010	ABC transporters	3	8	0.38	0.0484711342162122	0.198262383899236	AN2300.2/AN2349.2/AN7729.2
TRUE	TRUE	TRUE	TRUE	15	01040	Biosynthesis of unsaturated fatty acids	5	15	0.33	0.0495470765065821	0.198262383899236	AN1037.2/AN4353.2/AN5646.2/AN6731.2/AN8117.2
