chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	An_untagged_20h_polII_1	is_expressed.An_untagged_20h_polII_1	An_untagged_48h_polII_1	is_expressed.An_untagged_48h_polII_1	An_kdmB_del_20h_polII_1	is_expressed.An_kdmB_del_20h_polII_1	An_kdmB_del_48h_polII_1	is_expressed.An_kdmB_del_48h_polII_1	untagged_48h_vs_untagged_20h_polII	kdmB_del_48h_vs_kdmB_del_20h_polII	kdmB_del_20h_vs_untagged_20h_polII	kdmB_del_48h_vs_untagged_48h_polII	hasPeak.An_ecoA_20h_HA_1	peakId.An_ecoA_20h_HA_1	peakDist.An_ecoA_20h_HA_1	summitDist.An_ecoA_20h_HA_1	peakType.An_ecoA_20h_HA_1	enrichment.An_ecoA_20h_HA_1	peakCoverage.An_ecoA_20h_HA_1	pval.An_ecoA_20h_HA_1	tesPeakType.An_ecoA_20h_HA_1	tesEnrichment.An_ecoA_20h_HA_1	tesPval.An_ecoA_20h_HA_1	hasPeak.An_ecoA_48h_HA_1	peakId.An_ecoA_48h_HA_1	peakDist.An_ecoA_48h_HA_1	summitDist.An_ecoA_48h_HA_1	peakType.An_ecoA_48h_HA_1	enrichment.An_ecoA_48h_HA_1	peakCoverage.An_ecoA_48h_HA_1	pval.An_ecoA_48h_HA_1	tesPeakType.An_ecoA_48h_HA_1	tesEnrichment.An_ecoA_48h_HA_1	tesPval.An_ecoA_48h_HA_1	group
ChrII_A_nidulans_FGSC_A4	3153382	3154636	AN3756	.	+	1254	Ortholog(s) have endopeptidase activity and role in proteasomal ubiquitin-independent protein catabolic process, proteasome-mediated ubiquitin-dependent protein catabolic process	FALSE	FALSE	NA	9.4722	FALSE	6.7759	FALSE	9.7025	FALSE	8.6946	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	12.9623399410248	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.1043400344849	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3155506	3158457	AN3755	.	+	2951	Has domain(s) with predicted protein kinase binding activity and role in regulation of cyclin-dependent protein serine/threonine kinase activity	FALSE	FALSE	NA	9.1636	FALSE	8.4037	FALSE	12.8892	FALSE	10.5803	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_549	-201	-389	upstream	2.15409	20.5931174961341	3.51396	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.17134998035431	NA	NA	NA	NA	3
ChrII_A_nidulans_FGSC_A4	3159267	3161090	AN10456	.	-	1823	NEDD8-specific protease; required for light-dependent development	FALSE	FALSE	NA	3.5138	FALSE	7.3854	FALSE	5.5578	FALSE	9.6018	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	5.59562398481369	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.91007998418808	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3161288	3167801	AN10442	.	-	6513	Predicted guanine nucleotide exchange factor	FALSE	FALSE	NA	9.243	FALSE	9.2549	FALSE	10.7941	FALSE	9.0907	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	16.6613839378357	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_695	0	-40	overlapStart	4.61068	27.7985041271194	38.8597	NA	NA	NA	2
ChrII_A_nidulans_FGSC_A4	3168895	3169703	AN11732	.	+	808	Protein of unknown function	FALSE	FALSE	NA	6.1312	FALSE	4.0159	FALSE	3.9193	FALSE	4.7395	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_550	-228	-421	upstream	2.15487	24.1715131114191	3.93983	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_695	-293	-1054	pseudo_upstream	4.61068	27.7985041271194	38.8597	NA	NA	NA	4
ChrII_A_nidulans_FGSC_A4	3169799	3170392	AN11731	.	-	593	Protein of unknown function	FALSE	FALSE	NA	1.9414	FALSE	3.2988	FALSE	5.4797	FALSE	6.2403	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.65799395549297	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.36969003868103	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3171281	3175461	AN3753	.	+	4180	Ortholog(s) have telomerase RNA binding, telomerase RNA reverse transcriptase activity and role in DNA strand elongation, telomere maintenance via telomerase	FALSE	FALSE	NA	2.7927	FALSE	3.2757	FALSE	4.9394	FALSE	4.805	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	8.2351500056982	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_696	0	3738	inside	2.29742	13.3881361117072	6.69497	NA	NA	NA	2
ChrII_A_nidulans_FGSC_A4	3175940	3178876	AN3752	.	+	2936	Has domain(s) with predicted intracellular localization	FALSE	FALSE	NA	5.3389	FALSE	7.6287	FALSE	7.2689	FALSE	8.6675	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.78775997209549	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.50829002761841	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3179245	3182519	AN3751	.	+	3274	Transcript induced in response to calcium dichloride in a CrzA-dependent manner	FALSE	FALSE	NA	2.6547	FALSE	3.4368	FALSE	2.6338	FALSE	2.875	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_551	0	21	overlapStart	2.80318	24.9516834968744	5.66396	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_697	0	-31	overlapStart	2.61931	17.1845023169809	10.04488	NA	NA	NA	4
ChrII_A_nidulans_FGSC_A4	3184955	3186730	AN3750	.	+	1775	Ortholog of A. fumigatus Af293 : Afu7g04470, A. niger CBS 513.88 : An13g01050, A. oryzae RIB40 : AO090005000133, Aspergillus wentii : Aspwe1_0038525 and Aspergillus sydowii : Aspsy1_0088662	FALSE	FALSE	NA	1.5089	FALSE	2.7421	FALSE	1.8194	FALSE	1.6561	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_552	-849	-913	upstream	2.3406	15.1657027314529	3.67104	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.17129996109009	NA	NA	NA	NA	3
ChrII_A_nidulans_FGSC_A4	3187231	3190904	AN3749	.	+	3673	Ortholog(s) have role in gene conversion at mating-type locus, termination of copy-synthesis, maintenance of DNA repeat elements, reciprocal meiotic recombination and site of double-strand break localization	FALSE	FALSE	NA	1.674	FALSE	3.3519	FALSE	2.5126	FALSE	2.2369	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	10.16167603302	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.88117001819611	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3192332	3193841	AN3748	.	+	1509	Putative ATP phosphoribosyltransferase with a predicted role in histidine metabolism	FALSE	FALSE	NA	5.1267	FALSE	4.4068	FALSE	3.8189	FALSE	3.1816	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_553	-146	-255	upstream	4.31962	34.5717439015706	15.02629	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.8401199760437	NA	NA	NA	NA	3
ChrII_A_nidulans_FGSC_A4	3195697	3197197	AN10462	.	+	1500	Has domain(s) with predicted ATP binding, protein kinase activity, transferase activity, transferring phosphorus-containing groups activity and role in protein phosphorylation	FALSE	FALSE	NA	1.9304	FALSE	2.8181	FALSE	4.7455	FALSE	3.8196	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	9.82371399116516	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.02989995956421	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3198486	3200209	AN3747	.	-	1723	Ortholog(s) have Rab geranylgeranyltransferase activity, role in ER to Golgi vesicle-mediated transport, protein geranylgeranylation, protein targeting to membrane and Rab-protein geranylgeranyltransferase complex localization	FALSE	FALSE	NA	11.8509	FALSE	6.5789	FALSE	24.1934	TRUE	10.5475	FALSE	0	-1.12546528934823	0.971176434865537	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_554	0	-158	overlapStart	3.19801	25.1594898567587	8.64946	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_698	-1010	-1173	upstream	3.15183	28.1016631810432	19.95706	NA	NA	NA	4
ChrII_A_nidulans_FGSC_A4	3203231	3205307	AN3746	.	+	2076	Has domain(s) with predicted role in signal transduction and intracellular localization	FALSE	FALSE	NA	8.8082	FALSE	8.7247	FALSE	11.4817	FALSE	6.1225	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_556	-923	-1084	upstream	2.68395	27.7225331994299	6.60513	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.39018997144699	NA	NA	NA	NA	3
ChrII_A_nidulans_FGSC_A4	3205944	3206980	AN3745	.	-	1036	Ribosome assembly factor; component of the Rpf2-Rrs1 complex	FALSE	FALSE	NA	2.9849	FALSE	4.693	FALSE	3.6409	FALSE	4.1364	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	14.45821393013	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.62290002536774	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3207183	3209049	AN3744	.	+	1866	Ortholog(s) have structural constituent of ribosome activity and mitochondrial small ribosomal subunit localization	FALSE	FALSE	NA	7.8485	FALSE	6.8877	FALSE	6.3848	FALSE	4.2827	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	13.2332799367905	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.42230003643036	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3209229	3213361	AN3743	.	+	4132	Ortholog of A. nidulans FGSC A4 : AN5603, A. fumigatus Af293 : Afu4g11320, Afu7g04400, A. niger CBS 513.88 : An13g00980, An04g05280 and A. oryzae RIB40 : AO090005000127	FALSE	FALSE	NA	4.746	FALSE	7.1443	FALSE	6.5841	FALSE	6.197	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.43231198787689	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.39634004688263	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3214185	3215704	AN3742	.	+	1519	Ortholog of A. fumigatus Af293 : Afu7g04390, A. niger CBS 513.88 : An13g00970, A. oryzae RIB40 : AO090005000126, Aspergillus wentii : Aspwe1_0170372 and Aspergillus sydowii : Aspsy1_0149869	FALSE	FALSE	NA	1.5761	FALSE	2.9209	FALSE	2.381	FALSE	1.4843	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	5.45302401018143	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	3.80550005912781	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3216062	3218083	AN3741	.	-	2021	Alcohol dehydrogenase II, has a predicted role in two-carbon compound metabolism	FALSE	FALSE	NA	2.0336	FALSE	17.6444	TRUE	2.9882	FALSE	5.4808	FALSE	2.6196395956749	0	0	-1.52449855240851	FALSE	NA	NA	NA	NA	NA	7.29398989009857	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.47717002677918	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3218330	3219596	AN3740	.	+	1266	Has domain(s) with predicted catalytic activity and role in metabolic process	FALSE	FALSE	NA	4.0695	FALSE	6.1245	FALSE	4.1922	FALSE	5.2753	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	8.55742599773407	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.63765003395081	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3219595	3222620	AN3739	.	-	3025	SR/RRM family mRNA binding protein involved in control of G2/M transition	FALSE	FALSE	NA	16.6414	TRUE	34.4958	TRUE	20.0219	TRUE	26.9862	TRUE	1.00868327351411	0.412822540573069	0.252928012804052	-0.34293272013699	FALSE	NA	NA	NA	NA	NA	20.4459879760742	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_700	-107	-266	upstream	2.78937	17.4115554022411	11.76335	NA	NA	NA	2
ChrII_A_nidulans_FGSC_A4	3224138	3225210	AN3738	.	+	1072	Ortholog(s) have role in ubiquinone biosynthetic process and mitochondrion localization	FALSE	FALSE	NA	23.7056	TRUE	15.7668	TRUE	12.2961	FALSE	11.0684	FALSE	-0.559230721502866	0	-0.893834955716316	-0.474372952322083	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_557	-103	-201	upstream	2.82929	28.230945844908	6.43825	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_701	-173	-789	upstream	2.66889	15.8143698396445	10.50835	NA	NA	NA	4
ChrII_A_nidulans_FGSC_A4	3225204	3227021	AN3737	.	-	1817	Ortholog(s) have DNA binding activity, role in regulation of DNA damage checkpoint and cytoplasm, nuclear chromatin, nuclear periphery localization	FALSE	FALSE	NA	3.1793	FALSE	4.1417	FALSE	3.5023	FALSE	2.8338	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.12999993896484	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.05226995658875	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3227189	3228813	AN3736	.	+	1624	Ortholog of A. fumigatus Af293 : Afu6g12320, A. niger CBS 513.88 : An06g01470, A. oryzae RIB40 : AO090009000187, Aspergillus wentii : Aspwe1_0144945 and Aspergillus sydowii : Aspsy1_0044136	FALSE	FALSE	NA	2.8972	FALSE	3.5725	FALSE	3.388	FALSE	2.769	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.88330199098587	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.53719995641708	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3229112	3234384	AN3735	.	-	5272	Predicted Ras GTPase activating protein (Ras GAP)	FALSE	FALSE	NA	6.2684	FALSE	7.26	FALSE	6.4312	FALSE	6.1407	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	10.1231740093231	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.1171199798584	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3236147	3239071	AN3734	.	+	2924	Possible pseudogene, similar to autophagy-related protein	FALSE	FALSE	NA	7.8675	FALSE	7.5519	FALSE	6.0255	FALSE	6.7836	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_558	-178	-343	upstream	3.57365	27.941830094044	10.17995	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_702	-186	-384	upstream	2.6504	20.7196217391206	13.19361	pseudo_overlapEnd	3.32301	19.68044	4
ChrII_A_nidulans_FGSC_A4	3239714	3242767	AN3733	.	+	3053	Putative alpha-1,2 mannosidase with a predicted role in mannose polymer metabolism	FALSE	FALSE	NA	2.6238	FALSE	5.9037	FALSE	4.5485	FALSE	5.0031	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	9.67968794345856	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_703	-253	-441	upstream	3.32301	22.0165113718143	19.68044	NA	NA	NA	2
ChrII_A_nidulans_FGSC_A4	3242903	3245925	AN3732	.	+	3022	Ortholog of A. fumigatus Af293 : Afu6g12370, A. niger CBS 513.88 : An06g01520, A. oryzae RIB40 : AO090009000176, Aspergillus wentii : Aspwe1_0033713 and Aspergillus sydowii : Aspsy1_1174984	FALSE	FALSE	NA	13.1644	FALSE	6.8081	FALSE	13.5356	TRUE	10.9789	FALSE	0	-0.279095190000231	0.0373211333656815	0	FALSE	NA	NA	NA	NA	NA	10.177361992836	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.93073001861572	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3246029	3248359	AN3731	.	-	2330	Ortholog of A. fumigatus Af293 : Afu6g12420, A. niger CBS 513.88 : An06g01580, A. oryzae RIB40 : AO090009000171, Aspergillus wentii : Aspwe1_0099460 and Aspergillus sydowii : Aspsy1_0044130	FALSE	FALSE	NA	3.1938	FALSE	2.9983	FALSE	3.3858	FALSE	2.3629	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	9.84510395812988	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.7243301525116	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3249000	3252093	AN3730	.	-	3093	Putative 1,3-beta-transglycosidase with a predicted role in glucan processing	FALSE	FALSE	NA	3.2022	FALSE	3.4329	FALSE	3.4683	FALSE	2.4813	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_559	-425	-650	upstream	4.24237	38.7604237206638	17.12399	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_704	-432	-686	upstream	2.62487	20.9663058457551	11.45787	NA	NA	NA	4
ChrII_A_nidulans_FGSC_A4	3255210	3262061	AN3729	.	+	6851	Putative 1,3-beta-glucan synthase with a predicted role in glucan biosynthesis	FALSE	FALSE	NA	20.3638	TRUE	15.7092	TRUE	19.8537	TRUE	17.2832	TRUE	-0.35452562146298	-0.189784779933734	-0.0348649046467013	0.129875936882545	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_561	0	-92	overlapStart	3.98264	32.8000409694118	15.1429	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_707	0	-123	overlapStart	3.72676	24.9775292190195	24.77867	NA	NA	NA	4
ChrII_A_nidulans_FGSC_A4	3262093	3264410	AN3728	.	+	2317	Serine palmitoyltransferase, catalyzes the first step in biosynthesis of sphinganine, a long-chain base component of sphingolipids; target of an antifungal drug, myriocin	FALSE	FALSE	NA	6.0385	FALSE	8.3351	FALSE	7.0527	FALSE	7.8638	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.35140403938293	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.42465999507904	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3265091	3266353	AN3727	.	-	1262	Putative 1,3-beta-transglucosylase with a predicted role in glucan processing	FALSE	FALSE	NA	1.8942	FALSE	3.5961	FALSE	3.0867	FALSE	2.2934	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	3.73754603111744	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.62029000425339	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3266999	3267864	AN11730	.	-	865	Ortholog of A. fumigatus Af293 : Afu6g12430, A. niger CBS 513.88 : An06g01590, A. oryzae RIB40 : AO090009000169, Aspergillus wentii : Aspwe1_0166417 and Aspergillus carbonarius ITEM 5010 : Acar5010_502743	FALSE	FALSE	NA	2.0824	FALSE	2.7292	FALSE	3.6561	FALSE	3.9929	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.50968995714188	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.52127000141144	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3268069	3270047	AN11729	.	-	1978	Ortholog of A. fumigatus Af293 : Afu6g12440, A. niger CBS 513.88 : An06g01600, A. oryzae RIB40 : AO090009000168, Aspergillus wentii : Aspwe1_0033695 and Aspergillus terreus NIH2624 : ATET_03273	FALSE	FALSE	NA	7.6924	FALSE	7.6418	FALSE	9.1421	FALSE	12.0272	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	10.3499079961777	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.8000000534058	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3270173	3271153	AN3725	.	+	980	Developmentally regulated protein with similarity to Candida albicans Wh11p; transcription is repressed by StuA; expression upregulated after exposure to farnesol	FALSE	FALSE	NA	5.138	FALSE	8.5727	FALSE	5.3394	FALSE	34.0596	TRUE	0	2.46739132991424	0	1.87281173391135	FALSE	NA	NA	NA	NA	NA	10.9459759092331	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.4465400009155	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3270419	3272129	AN3724	.	-	1710	Ortholog of A. fumigatus Af293 : Afu6g12460, A. niger CBS 513.88 : An06g01620, A. oryzae RIB40 : AO090009000166, Aspergillus wentii : Aspwe1_0033694 and Aspergillus sydowii : Aspsy1_0044118	FALSE	FALSE	NA	3.9941	FALSE	3.7691	FALSE	4.2379	FALSE	4.9673	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.81447997283936	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.62028997707367	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3272228	3274648	AN10441	.	+	2420	Has domain(s) with predicted role in intra-Golgi vesicle-mediated transport and Golgi transport complex localization	FALSE	FALSE	NA	3.0873	FALSE	3.0417	FALSE	3.8603	FALSE	3.7313	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.13322600364685	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.1264600019455	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3274808	3276632	AN10466	.	+	1824	Ortholog(s) have role in inner mitochondrial membrane organization and integral component of mitochondrial inner membrane localization	FALSE	FALSE	NA	3.5633	FALSE	6.0973	FALSE	3.2282	FALSE	5.582	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	10.680740085125	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.45936993217468	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3277092	3278730	AN3722	.	+	1638	Ortholog(s) have role in secondary metabolite biosynthetic process	FALSE	FALSE	NA	0.9959	FALSE	3.4358	FALSE	1.9146	FALSE	1.7843	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	5.4430419960022	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.14597999095917	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3278861	3281815	AN3721	.	-	2954	Kinesin-family protein	FALSE	FALSE	NA	4.2063	FALSE	3.6642	FALSE	4.8241	FALSE	3.0166	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_562	-109	-186	upstream	3.2079	23.4455267510763	7.20934	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.41266003513336	NA	NA	NA	NA	3
ChrII_A_nidulans_FGSC_A4	3282575	3286240	AN3720	.	+	3665	Ortholog(s) have endoplasmic reticulum exit site localization	FALSE	FALSE	NA	11.4851	FALSE	10.2754	FALSE	9.9496	FALSE	9.3786	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_562	-448	-574	pseudo_upstream	3.2079	23.4455267510763	7.20934	overlapEnd	2.78316	6.97018	FALSE	NA	NA	NA	NA	NA	9.04410998153686	NA	overlapEnd	3.08591	14.02321	3
ChrII_A_nidulans_FGSC_A4	3287537	3289064	AN3719	.	+	1527	MAP kinase, component of a signaling module SteD-SteC-MkkB-MpkB that controls coordination of development and secondary metabolism; phosphorylates VeA in vitro; mutant has moderate growth defect and arrested sexual development	FALSE	FALSE	NA	31.2713	TRUE	20.7121	TRUE	25.2079	TRUE	17.179	TRUE	-0.571752425216435	-0.527728916105724	-0.300249938468012	-0.256226429357302	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_563	-1031	-1311	upstream	2.78316	30.5604123103766	6.97018	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_708	-1142	-1500	upstream	3.08591	19.6342550309677	14.02321	NA	NA	NA	4
ChrII_A_nidulans_FGSC_A4	3288981	3290130	AN10455	.	-	1149	Ortholog(s) have uroporphyrinogen-III synthase activity and role in heme biosynthetic process	FALSE	FALSE	NA	4.5726	FALSE	4.4256	FALSE	5.4418	FALSE	5.0759	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.52252392864227	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.47932999563217	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3290273	3291986	AN10440	.	-	1713	Ortholog(s) have membrane, mitochondrion localization	FALSE	FALSE	NA	8.8599	FALSE	8.3197	FALSE	7.8941	FALSE	5.9776	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	11.5463220090866	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.84507998132706	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3293116	3294053	AN3717	.	+	937	Ortholog of A. fumigatus Af293 : Afu6g12780, A. niger CBS 513.88 : An08g10700/MT-I, A. oryzae RIB40 : AO090003000398, Aspergillus wentii : Aspwe1_0033656 and Aspergillus sydowii : Aspsy1_0493104	FALSE	FALSE	NA	4.6825	FALSE	3.9415	FALSE	5.7419	FALSE	4.1247	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	4.58886797571182	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.98619004631042	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3294242	3295779	AN3716	.	+	1537	Ortholog(s) have proteasome regulatory particle, lid subcomplex localization	FALSE	FALSE	NA	7.9564	FALSE	8.2034	FALSE	8.0582	FALSE	8.6949	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.67758400058746	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.60681998825073	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3295676	3298168	AN10439	.	-	2492	Ortholog(s) have role in attachment of GPI anchor to protein and GPI-anchor transamidase complex localization	FALSE	FALSE	NA	4.0752	FALSE	4.4213	FALSE	4.5808	FALSE	5.9177	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.57776403522491	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.01677000999451	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3298262	3299841	AN10465	.	-	1579	Ortholog(s) have nuclear periphery localization	FALSE	FALSE	NA	4.809	FALSE	4.8371	FALSE	5.4755	FALSE	6.7531	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	8.18523999202251	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.98388002490997	NA	NA	NA	NA	1
ChrII_A_nidulans_FGSC_A4	3300655	3302895	AN3714	.	-	2240	Ortholog of A. fumigatus Af293 : Afu6g12730, A. oryzae RIB40 : AO090003000392, Aspergillus wentii : Aspwe1_0102709, Aspergillus sydowii : Aspsy1_0150199 and Aspergillus terreus NIH2624 : ATET_03310	FALSE	FALSE	NA	23.4439	TRUE	32.7232	TRUE	14.9312	TRUE	34.0694	TRUE	0.464266956261516	1.13835780746705	-0.61761954372131	0.056471307484224	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_564	-59	-1903	upstream	4.18289	33.3613130646532	19.50475	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_709	-78	-1945	upstream	4.29673	29.046017962631	37.58056	NA	NA	NA	4
